pattern_id,review,text_sentiment,language_pattern,pattern_type,review_processed,label_text,source_file,review_rating,normalized_key,vader_compound,textblob_polarity,textblob_subjectivity,label_source
TR0590,My experience: The receipt shows twelve ringgit,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience the receipt shows twelve ringgit,my experience the receipt shows twelve ringgit,curated_multilingual_patterns,,my experience: the receipt shows twelve ringgit,,,,team-curated linguistic pattern label
TR0591,My experience: There were three items,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience there were three items,my experience there were three items,curated_multilingual_patterns,,my experience: there were three items,,,,team-curated linguistic pattern label
TR0592,My experience: Order status is delivered,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience order status is delivered,my experience order status is delivered,curated_multilingual_patterns,,my experience: order status is delivered,,,,team-curated linguistic pattern label
TR0593,My experience: The order contains one drink,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience the order contains one drink,my experience the order contains one drink,curated_multilingual_patterns,,my experience: the order contains one drink,,,,team-curated linguistic pattern label
TR0594,My experience: Delivery arrived at nine pm,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience delivery arrived at nine pm,my experience delivery arrived at nine pm,curated_multilingual_patterns,,my experience: delivery arrived at nine pm,,,,team-curated linguistic pattern label
TR0595,My experience: I paid using a debit card,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience i paid using a debit card,my experience i paid using a debit card,curated_multilingual_patterns,,my experience: i paid using a debit card,,,,team-curated linguistic pattern label
TR0596,My experience: The wallet was used for payment,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience the wallet was used for payme not,my experience the wallet was used for payme not,curated_multilingual_patterns,,my experience: the wallet was used for payment,,,,team-curated linguistic pattern label
TR0597,My experience: My basket includes two items,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience my basket includes two items,my experience my basket includes two items,curated_multilingual_patterns,,my experience: my basket includes two items,,,,team-curated linguistic pattern label
TR0598,My experience: The rider arrived at the stated time,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience the rider arrived at the stated time,my experience the rider arrived at the stated time,curated_multilingual_patterns,,my experience: the rider arrived at the stated time,,,,team-curated linguistic pattern label
TR0599,My experience: Saya tempah satu minuman,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience saya tempah satu minuman,my experience saya tempah satu minuman,curated_multilingual_patterns,,my experience: saya tempah satu minuman,,,,team-curated linguistic pattern label
TR0600,My experience: Saya membuat satu pesanan nasi,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience saya membuat satu pesanan nasi,my experience saya membuat satu pesanan nasi,curated_multilingual_patterns,,my experience: saya membuat satu pesanan nasi,,,,team-curated linguistic pattern label
TR0601,My experience: Pesanan saya mengandungi satu makanan,neutral,English/Malay/Manglish/emoji,direct_or_negation,my experience pesanan saya mengandungi satu makanan,my experience pesanan saya mengandungi satu makanan,curated_multilingual_patterns,,my experience: pesanan saya mengandungi satu makanan,,,,team-curated linguistic pattern label
TR0602,"Honestly, The order arrived at 7 30 pm",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly the order arrived at 7 30 pm,"honestly, the order arrived at 7 30 pm",curated_multilingual_patterns,,"honestly, the order arrived at 7 30 pm",,,,team-curated linguistic pattern label
TR0603,"Honestly, Delivery took 30 minutes",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly delivery took 30 minutes,"honestly, delivery took 30 minutes",curated_multilingual_patterns,,"honestly, delivery took 30 minutes",,,,team-curated linguistic pattern label
TR0604,"Honestly, I ordered two meals",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly i ordered two meals,"honestly, i ordered two meals",curated_multilingual_patterns,,"honestly, i ordered two meals",,,,team-curated linguistic pattern label
TR0605,"Honestly, The app version is 5 2",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly the app version is 5 2,"honestly, the app version is 5 2",curated_multilingual_patterns,,"honestly, the app version is 5 2",,,,team-curated linguistic pattern label
TR0606,"Honestly, The driver called once",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly the driver called once,"honestly, the driver called once",curated_multilingual_patterns,,"honestly, the driver called once",,,,team-curated linguistic pattern label
TR0607,"Honestly, Payment was made by card",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly payme not NOT_was NOT_made NOT_by NOT_card,"honestly, payme not was made by card",curated_multilingual_patterns,,"honestly, payment was made by card",,,,team-curated linguistic pattern label
TR0608,"Honestly, Saya order dua makanan",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly saya order dua makanan,"honestly, saya order dua makanan",curated_multilingual_patterns,,"honestly, saya order dua makanan",,,,team-curated linguistic pattern label
TR0609,"Honestly, Makanan sampai pukul tujuh",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly makanan sampai pukul tujuh,"honestly, makanan sampai pukul tujuh",curated_multilingual_patterns,,"honestly, makanan sampai pukul tujuh",,,,team-curated linguistic pattern label
TR0610,"Honestly, Driver telefon saya",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly driver telefon saya,"honestly, driver telefon saya",curated_multilingual_patterns,,"honestly, driver telefon saya",,,,team-curated linguistic pattern label
TR0611,"Honestly, Bayaran guna kad",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly bayaran guna kad,"honestly, bayaran guna kad",curated_multilingual_patterns,,"honestly, bayaran guna kad",,,,team-curated linguistic pattern label
TR0612,"Honestly, Order sedang diproses",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly order sedang diproses,"honestly, order sedang diproses",curated_multilingual_patterns,,"honestly, order sedang diproses",,,,team-curated linguistic pattern label
TR0613,"Honestly, App dibuka pada waktu pagi",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly app dibuka pada waktu pagi,"honestly, app dibuka pada waktu pagi",curated_multilingual_patterns,,"honestly, app dibuka pada waktu pagi",,,,team-curated linguistic pattern label
TR0614,"Honestly, Food was okay",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly food was okay,"honestly, food was okay",curated_multilingual_patterns,,"honestly, food was okay",,,,team-curated linguistic pattern label
TR0615,"Honestly, Service was average",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly service was average,"honestly, service was average",curated_multilingual_patterns,,"honestly, service was average",,,,team-curated linguistic pattern label
TR0616,"Honestly, Nothing special about the meal",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly nothing special about the meal,"honestly, nothing special about the meal",curated_multilingual_patterns,,"honestly, nothing special about the meal",,,,team-curated linguistic pattern label
TR0617,"Honestly, The restaurant is five kilometres away",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly the restaura not NOT_is NOT_five NOT_kilometres NOT_away,"honestly, the restaura not is five kilometres away",curated_multilingual_patterns,,"honestly, the restaurant is five kilometres away",,,,team-curated linguistic pattern label
TR0618,"Honestly, I used the app yesterday",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly i used the app yesterday,"honestly, i used the app yesterday",curated_multilingual_patterns,,"honestly, i used the app yesterday",,,,team-curated linguistic pattern label
TR0619,"Honestly, The receipt shows twelve ringgit",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly the receipt shows twelve ringgit,"honestly, the receipt shows twelve ringgit",curated_multilingual_patterns,,"honestly, the receipt shows twelve ringgit",,,,team-curated linguistic pattern label
TR0620,"Honestly, There were three items",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly there were three items,"honestly, there were three items",curated_multilingual_patterns,,"honestly, there were three items",,,,team-curated linguistic pattern label
TR0621,"Honestly, Order status is delivered",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly order status is delivered,"honestly, order status is delivered",curated_multilingual_patterns,,"honestly, order status is delivered",,,,team-curated linguistic pattern label
TR0622,"Honestly, The order contains one drink",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly the order contains one drink,"honestly, the order contains one drink",curated_multilingual_patterns,,"honestly, the order contains one drink",,,,team-curated linguistic pattern label
TR0623,"Honestly, Delivery arrived at nine pm",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly delivery arrived at nine pm,"honestly, delivery arrived at nine pm",curated_multilingual_patterns,,"honestly, delivery arrived at nine pm",,,,team-curated linguistic pattern label
TR0624,"Honestly, I paid using a debit card",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly i paid using a debit card,"honestly, i paid using a debit card",curated_multilingual_patterns,,"honestly, i paid using a debit card",,,,team-curated linguistic pattern label
TR0625,"Honestly, The wallet was used for payment",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly the wallet was used for payme not,"honestly, the wallet was used for payme not",curated_multilingual_patterns,,"honestly, the wallet was used for payment",,,,team-curated linguistic pattern label
TR0626,"Honestly, My basket includes two items",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly my basket includes two items,"honestly, my basket includes two items",curated_multilingual_patterns,,"honestly, my basket includes two items",,,,team-curated linguistic pattern label
TR0627,"Honestly, The rider arrived at the stated time",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly the rider arrived at the stated time,"honestly, the rider arrived at the stated time",curated_multilingual_patterns,,"honestly, the rider arrived at the stated time",,,,team-curated linguistic pattern label
TR0628,"Honestly, Saya tempah satu minuman",neutral,English/Malay/Manglish/emoji,direct_or_negation,honestly saya tempah satu minuman,"honestly, saya tempah satu minuman",curated_multilingual_patterns,,"honestly, saya tempah satu minuman",,,,team-curated linguistic pattern label
